day,subject,trial,s2,c1,c2,r,stim1_l,stim1_r,stim2_l,stim2_r,stake
1,kf2ey2mu03,86.0,2,1,2,0.0,1,2,1,2,5
1,kf2ey2mu03,87.0,1,1,2,0.0,1,2,2,1,1
1,kf2ey2mu03,87.0,1,2,2,0.0,1,2,2,1,5
1,kf2ey2mu03,88.0,2,1,2,0.0,1,2,2,1,5
1,kf2ey2mu03,88.0,1,1,1,0.0,1,2,1,2,1
1,kf2ey2mu03,89.0,1,1,2,1.0,1,2,1,2,1
1,kf2ey2mu03,89.0,1,1,2,1.0,2,1,1,2,5
1,kf2ey2mu03,90.0,2,1,2,1.0,1,2,1,2,1
1,kf2ey2mu03,90.0,2,1,2,0.0,1,2,2,1,5
1,kf2ey2mu03,91.0,1,1,1,0.0,1,2,1,2,1
1,kf2ey2mu03,91.0,2,2,1,0.0,1,2,2,1,5
1,kf2ey2mu03,92.0,2,1,2,0.0,1,2,2,1,5
1,kf2ey2mu03,92.0,2,1,2,0.0,1,2,2,1,1
1,kf2ey2mu03,93.0,2,2,2,0.0,2,1,1,2,1
1,kf2ey2mu03,93.0,2,2,2,0.0,2,1,2,1,5
1,kf2ey2mu03,94.0,2,2,2,5.0,1,2,2,1,5
1,kf2ey2mu03,94.0,1,1,1,5.0,1,2,2,1,1
1,kf2ey2mu03,95.0,1,2,1,0.0,1,2,1,2,5
1,kf2ey2mu03,95.0,1,1,1,0.0,1,2,1,2,1
1,kf2ey2mu03,96.0,2,2,2,0.0,2,1,2,1,5
1,kf2ey2mu03,96.0,2,2,2,0.0,1,2,1,2,1
1,kf2ey2mu03,97.0,2,2,1,0.0,2,1,2,1,5
1,kf2ey2mu03,97.0,1,1,2,5.0,1,2,2,1,1
1,kf2ey2mu03,98.0,2,1,2,0.0,2,1,1,2,5
1,kf2ey2mu03,98.0,1,1,2,0.0,2,1,2,1,1
1,kf2ey2mu03,99.0,2,2,1,0.0,2,1,1,2,1
1,kf2ey2mu03,99.0,2,1,2,0.0,2,1,2,1,5
1,kf2ey2mu03,100.0,1,2,2,0.0,1,2,2,1,5
1,kf2ey2mu03,100.0,2,2,1,0.0,1,2,2,1,1
1,wnuwwqps03,1.0,1,1,1,1.0,1,2,1,2,1
1,wnuwwqps03,1.0,2,1,1,5.0,2,1,2,1,5
1,wnuwwqps03,2.0,1,1,2,0.0,2,1,2,1,1
1,wnuwwqps03,2.0,2,2,1,1.0,2,1,1,2,5
1,wnuwwqps03,3.0,1,1,1,5.0,1,2,2,1,5
1,wnuwwqps03,3.0,2,1,1,5.0,2,1,2,1,1
1,wnuwwqps03,4.0,2,1,2,1.0,1,2,1,2,1
1,wnuwwqps03,4.0,1,1,1,1.0,1,2,1,2,5
1,wnuwwqps03,5.0,1,1,1,1.0,2,1,1,2,1
1,wnuwwqps03,5.0,1,1,1,1.0,1,2,1,2,5
1,wnuwwqps03,6.0,1,1,1,5.0,2,1,2,1,1
1,wnuwwqps03,6.0,1,2,,-1.0,1,2,2,1,5
1,wnuwwqps03,7.0,1,2,1,5.0,1,2,2,1,1
1,wnuwwqps03,7.0,1,1,1,1.0,1,2,1,2,5
1,wnuwwqps03,8.0,1,1,1,1.0,1,2,1,2,1
1,wnuwwqps03,8.0,2,1,1,0.0,2,1,2,1,5
1,wnuwwqps03,9.0,2,1,1,0.0,2,1,1,2,5
1,wnuwwqps03,9.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,10.0,1,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,10.0,2,2,1,0.0,1,2,1,2,5
1,wnuwwqps03,11.0,1,1,2,0.0,1,2,2,1,1
1,wnuwwqps03,11.0,2,2,2,5.0,2,1,2,1,5
1,wnuwwqps03,12.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,12.0,1,2,1,0.0,1,2,1,2,1
1,wnuwwqps03,13.0,2,2,1,0.0,2,1,1,2,5
1,wnuwwqps03,13.0,1,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,14.0,1,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,14.0,2,2,1,1.0,1,2,1,2,1
1,wnuwwqps03,15.0,2,2,1,5.0,1,2,2,1,5
1,wnuwwqps03,15.0,1,1,2,0.0,1,2,2,1,1
1,wnuwwqps03,16.0,1,2,1,0.0,2,1,1,2,1
1,wnuwwqps03,16.0,2,2,1,0.0,2,1,2,1,5
1,wnuwwqps03,17.0,1,2,2,0.0,2,1,2,1,5
1,wnuwwqps03,17.0,1,2,2,0.0,2,1,2,1,1
1,wnuwwqps03,18.0,1,2,2,0.0,1,2,2,1,5
1,wnuwwqps03,18.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,19.0,2,2,1,0.0,1,2,2,1,1
1,wnuwwqps03,19.0,1,1,2,5.0,2,1,2,1,5
1,wnuwwqps03,20.0,2,2,1,1.0,2,1,1,2,1
1,wnuwwqps03,20.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,21.0,1,1,1,0.0,2,1,2,1,5
1,wnuwwqps03,21.0,2,1,1,1.0,2,1,1,2,1
1,wnuwwqps03,22.0,2,2,1,1.0,1,2,1,2,5
1,wnuwwqps03,22.0,2,2,1,0.0,2,1,2,1,1
1,wnuwwqps03,23.0,1,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,23.0,1,1,2,1.0,2,1,1,2,1
1,wnuwwqps03,24.0,1,2,1,0.0,1,2,1,2,5
1,wnuwwqps03,24.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,25.0,1,1,1,5.0,2,1,2,1,5
1,wnuwwqps03,25.0,2,2,1,0.0,1,2,2,1,1
1,wnuwwqps03,26.0,1,1,1,0.0,2,1,1,2,1
1,wnuwwqps03,26.0,2,1,2,5.0,1,2,2,1,5
1,wnuwwqps03,27.0,2,2,1,0.0,2,1,1,2,5
1,wnuwwqps03,27.0,1,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,28.0,2,2,1,0.0,2,1,1,2,5
1,wnuwwqps03,28.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,29.0,1,1,1,5.0,2,1,2,1,1
1,wnuwwqps03,29.0,1,1,2,1.0,2,1,1,2,5
1,wnuwwqps03,30.0,1,1,1,1.0,2,1,1,2,1
1,wnuwwqps03,30.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,31.0,2,1,2,1.0,1,2,1,2,5
1,wnuwwqps03,31.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,32.0,2,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,32.0,2,2,1,0.0,1,2,2,1,5
1,wnuwwqps03,33.0,1,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,33.0,2,1,2,0.0,2,1,2,1,5
1,wnuwwqps03,34.0,2,2,1,1.0,1,2,1,2,5
1,wnuwwqps03,34.0,1,2,1,5.0,2,1,2,1,1
1,wnuwwqps03,35.0,2,2,1,0.0,1,2,1,2,5
1,wnuwwqps03,35.0,2,1,1,0.0,2,1,1,2,1
1,wnuwwqps03,36.0,1,2,2,5.0,1,2,2,1,5
1,wnuwwqps03,36.0,2,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,37.0,1,1,2,0.0,1,2,2,1,1
1,wnuwwqps03,37.0,1,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,38.0,1,1,2,5.0,1,2,2,1,5
1,wnuwwqps03,38.0,1,1,1,1.0,2,1,1,2,1
1,wnuwwqps03,39.0,2,2,2,0.0,1,2,2,1,1
1,wnuwwqps03,39.0,1,1,2,1.0,2,1,1,2,5
1,wnuwwqps03,40.0,1,1,1,5.0,1,2,2,1,1
1,wnuwwqps03,40.0,2,2,1,0.0,1,2,2,1,5
1,wnuwwqps03,41.0,1,2,1,1.0,2,1,1,2,5
1,wnuwwqps03,41.0,2,2,2,0.0,1,2,2,1,1
1,wnuwwqps03,42.0,2,2,1,5.0,1,2,2,1,1
1,wnuwwqps03,42.0,1,1,1,1.0,1,2,1,2,5
1,wnuwwqps03,43.0,2,2,2,0.0,1,2,2,1,5
1,wnuwwqps03,43.0,2,2,2,0.0,1,2,2,1,1
1,wnuwwqps03,44.0,2,2,1,5.0,1,2,2,1,5
1,wnuwwqps03,44.0,1,1,1,0.0,1,2,2,1,1
1,wnuwwqps03,45.0,2,1,2,0.0,2,1,2,1,1
1,wnuwwqps03,45.0,2,2,2,0.0,1,2,1,2,5
1,wnuwwqps03,46.0,1,2,2,0.0,2,1,1,2,1
1,wnuwwqps03,46.0,2,2,1,0.0,1,2,1,2,5
1,wnuwwqps03,47.0,1,1,2,0.0,2,1,1,2,5
1,wnuwwqps03,47.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,48.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,48.0,2,2,2,5.0,1,2,2,1,5
1,wnuwwqps03,49.0,1,1,2,0.0,2,1,2,1,5
1,wnuwwqps03,49.0,1,2,1,0.0,1,2,1,2,1
1,wnuwwqps03,50.0,1,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,50.0,1,1,2,5.0,1,2,2,1,5
1,wnuwwqps03,51.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,51.0,2,1,2,0.0,1,2,2,1,1
1,wnuwwqps03,52.0,2,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,52.0,1,1,1,0.0,1,2,2,1,5
1,wnuwwqps03,53.0,2,2,1,1.0,1,2,1,2,5
1,wnuwwqps03,53.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,54.0,1,1,2,0.0,1,2,1,2,5
1,wnuwwqps03,54.0,1,2,2,0.0,1,2,1,2,1
1,wnuwwqps03,55.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,55.0,2,2,1,5.0,2,1,2,1,1
1,wnuwwqps03,56.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,56.0,2,1,1,0.0,1,2,1,2,5
1,wnuwwqps03,57.0,1,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,57.0,2,2,2,5.0,2,1,2,1,1
1,wnuwwqps03,58.0,2,2,2,5.0,1,2,2,1,5
1,wnuwwqps03,58.0,1,1,2,0.0,1,2,2,1,1
1,wnuwwqps03,59.0,1,1,1,0.0,2,1,1,2,1
1,wnuwwqps03,59.0,2,2,1,0.0,1,2,2,1,5
1,wnuwwqps03,60.0,2,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,60.0,1,1,1,0.0,1,2,2,1,5
1,wnuwwqps03,61.0,2,2,1,1.0,2,1,1,2,1
1,wnuwwqps03,61.0,2,1,1,1.0,1,2,1,2,5
1,wnuwwqps03,62.0,1,1,1,5.0,1,2,2,1,5
1,wnuwwqps03,62.0,1,1,2,0.0,2,1,2,1,1
1,wnuwwqps03,63.0,1,1,2,0.0,2,1,2,1,5
1,wnuwwqps03,63.0,2,2,1,0.0,1,2,1,2,1
1,wnuwwqps03,64.0,2,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,64.0,1,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,65.0,2,2,2,0.0,2,1,1,2,5
1,wnuwwqps03,65.0,1,1,2,0.0,2,1,1,2,1
1,wnuwwqps03,66.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,66.0,1,1,1,5.0,1,2,2,1,5
1,wnuwwqps03,67.0,2,1,2,1.0,2,1,1,2,1
1,wnuwwqps03,67.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,68.0,2,2,2,0.0,2,1,2,1,1
1,wnuwwqps03,68.0,1,1,2,0.0,2,1,1,2,5
1,wnuwwqps03,69.0,1,1,1,0.0,1,2,2,1,5
1,wnuwwqps03,69.0,2,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,70.0,1,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,70.0,2,1,2,0.0,2,1,1,2,5
1,wnuwwqps03,71.0,2,2,1,0.0,2,1,2,1,1
1,wnuwwqps03,71.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,72.0,2,1,1,5.0,2,1,2,1,1
1,wnuwwqps03,72.0,1,2,2,0.0,2,1,1,2,5
1,wnuwwqps03,73.0,2,2,2,1.0,1,2,1,2,1
1,wnuwwqps03,73.0,1,1,2,1.0,1,2,1,2,5
1,wnuwwqps03,74.0,2,2,1,0.0,2,1,1,2,5
1,wnuwwqps03,74.0,2,2,2,0.0,1,2,1,2,1
1,wnuwwqps03,75.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,75.0,2,1,2,1.0,2,1,1,2,1
1,wnuwwqps03,76.0,1,1,2,5.0,2,1,2,1,5
1,wnuwwqps03,76.0,1,1,1,0.0,2,1,1,2,1
1,wnuwwqps03,77.0,1,1,1,5.0,2,1,2,1,5
1,wnuwwqps03,77.0,1,1,1,5.0,1,2,2,1,1
1,wnuwwqps03,78.0,1,2,2,0.0,2,1,1,2,5
1,wnuwwqps03,78.0,1,1,1,1.0,1,2,1,2,1
1,wnuwwqps03,79.0,2,2,2,0.0,1,2,2,1,1
1,wnuwwqps03,79.0,2,1,1,1.0,2,1,1,2,5
1,wnuwwqps03,80.0,2,1,1,5.0,2,1,2,1,5
1,wnuwwqps03,80.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,81.0,2,2,1,5.0,2,1,2,1,1
1,wnuwwqps03,81.0,1,1,2,0.0,1,2,1,2,5
1,wnuwwqps03,82.0,2,2,2,5.0,2,1,2,1,1
1,wnuwwqps03,82.0,2,2,2,1.0,2,1,1,2,5
1,wnuwwqps03,83.0,1,1,2,0.0,1,2,1,2,5
1,wnuwwqps03,83.0,2,2,2,1.0,2,1,1,2,1
1,wnuwwqps03,84.0,1,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,84.0,2,1,1,5.0,2,1,2,1,5
1,wnuwwqps03,85.0,1,1,1,5.0,1,2,2,1,1
1,wnuwwqps03,85.0,1,1,2,0.0,1,2,2,1,5
1,wnuwwqps03,86.0,2,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,86.0,1,2,2,1.0,2,1,1,2,1
1,wnuwwqps03,87.0,2,2,1,1.0,2,1,1,2,1
1,wnuwwqps03,87.0,1,1,1,0.0,2,1,1,2,5
1,wnuwwqps03,88.0,1,1,2,1.0,2,1,1,2,5
1,wnuwwqps03,88.0,2,1,1,5.0,1,2,2,1,1
1,wnuwwqps03,89.0,1,1,2,5.0,1,2,2,1,1
1,wnuwwqps03,89.0,1,1,2,5.0,2,1,2,1,5
1,wnuwwqps03,90.0,2,1,1,0.0,2,1,1,2,5
1,wnuwwqps03,90.0,2,1,1,5.0,2,1,2,1,1
1,wnuwwqps03,91.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,91.0,1,1,2,0.0,1,2,1,2,1
1,wnuwwqps03,92.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,92.0,2,2,1,5.0,2,1,2,1,1
1,wnuwwqps03,93.0,1,1,1,0.0,1,2,1,2,1
1,wnuwwqps03,93.0,2,2,2,1.0,1,2,1,2,5
1,wnuwwqps03,94.0,2,2,1,5.0,2,1,2,1,5
1,wnuwwqps03,94.0,1,1,1,0.0,1,2,2,1,1
1,wnuwwqps03,95.0,1,2,2,5.0,2,1,2,1,5
1,wnuwwqps03,95.0,2,1,1,1.0,2,1,1,2,1
1,wnuwwqps03,96.0,1,2,1,0.0,1,2,1,2,1
1,wnuwwqps03,96.0,2,1,2,1.0,2,1,1,2,5
1,wnuwwqps03,97.0,2,2,1,5.0,2,1,2,1,1
1,wnuwwqps03,97.0,2,2,2,0.0,2,1,1,2,5
1,wnuwwqps03,98.0,1,1,2,0.0,1,2,1,2,5
1,wnuwwqps03,98.0,1,1,2,5.0,1,2,2,1,1
1,wnuwwqps03,99.0,2,1,1,0.0,2,1,2,1,1
1,wnuwwqps03,99.0,2,2,1,0.0,2,1,2,1,5
1,wnuwwqps03,100.0,1,1,1,0.0,1,2,2,1,5
1,wnuwwqps03,100.0,1,1,1,0.0,1,2,2,1,1
1,dzlqk1a603,1.0,1,2,2,5.0,2,1,2,1,5
1,dzlqk1a603,1.0,2,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,2.0,1,1,2,0.0,1,2,1,2,1
1,dzlqk1a603,2.0,2,2,2,0.0,1,2,2,1,5
1,dzlqk1a603,3.0,1,1,1,5.0,1,2,2,1,1
1,dzlqk1a603,3.0,2,2,1,0.0,1,2,2,1,5
1,dzlqk1a603,4.0,1,2,2,5.0,2,1,2,1,5
1,dzlqk1a603,4.0,1,2,1,0.0,1,2,1,2,1
1,dzlqk1a603,5.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,5.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,6.0,1,1,2,0.0,2,1,1,2,5
1,dzlqk1a603,6.0,2,2,1,5.0,2,1,2,1,1
1,dzlqk1a603,7.0,2,1,2,5.0,1,2,2,1,5
1,dzlqk1a603,7.0,2,2,,-1.0,1,2,2,1,1
1,dzlqk1a603,8.0,2,2,1,5.0,2,1,2,1,1
1,dzlqk1a603,8.0,2,2,1,5.0,2,1,2,1,5
1,dzlqk1a603,9.0,2,2,2,0.0,1,2,2,1,1
1,dzlqk1a603,9.0,2,1,1,0.0,1,2,1,2,5
1,dzlqk1a603,10.0,2,2,2,0.0,1,2,1,2,1
1,dzlqk1a603,10.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,11.0,2,1,1,0.0,1,2,2,1,5
1,dzlqk1a603,11.0,1,1,2,0.0,2,1,2,1,1
1,dzlqk1a603,12.0,1,1,1,5.0,2,1,2,1,5
1,dzlqk1a603,12.0,1,1,1,5.0,1,2,2,1,1
1,dzlqk1a603,13.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,13.0,2,2,1,1.0,2,1,1,2,1
1,dzlqk1a603,14.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,14.0,2,2,2,0.0,2,1,2,1,1
1,dzlqk1a603,15.0,1,2,2,1.0,2,1,1,2,1
1,dzlqk1a603,15.0,1,2,2,0.0,2,1,2,1,5
1,dzlqk1a603,16.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,16.0,2,2,2,0.0,2,1,1,2,1
1,dzlqk1a603,17.0,1,1,1,0.0,2,1,2,1,1
1,dzlqk1a603,17.0,2,2,1,0.0,2,1,2,1,5
1,dzlqk1a603,18.0,2,1,2,0.0,2,1,1,2,5
1,dzlqk1a603,18.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,19.0,2,2,2,5.0,2,1,2,1,1
1,dzlqk1a603,19.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,20.0,1,2,1,5.0,2,1,2,1,5
1,dzlqk1a603,20.0,2,2,2,1.0,2,1,1,2,1
1,dzlqk1a603,21.0,1,1,1,5.0,1,2,2,1,5
1,dzlqk1a603,21.0,1,1,1,5.0,1,2,2,1,1
1,dzlqk1a603,22.0,2,1,1,1.0,1,2,1,2,5
1,dzlqk1a603,22.0,2,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,23.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,23.0,2,2,1,0.0,2,1,2,1,5
1,dzlqk1a603,24.0,1,1,2,1.0,1,2,1,2,5
1,dzlqk1a603,24.0,2,2,2,0.0,2,1,1,2,1
1,dzlqk1a603,25.0,1,1,1,0.0,1,2,2,1,1
1,dzlqk1a603,25.0,2,2,2,0.0,1,2,2,1,5
1,dzlqk1a603,26.0,2,2,1,0.0,2,1,1,2,5
1,dzlqk1a603,26.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,27.0,2,2,1,0.0,2,1,2,1,1
1,dzlqk1a603,27.0,2,2,1,0.0,1,2,2,1,5
1,dzlqk1a603,28.0,2,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,28.0,2,2,1,5.0,2,1,2,1,5
1,dzlqk1a603,29.0,2,2,1,1.0,1,2,1,2,5
1,dzlqk1a603,29.0,2,2,2,1.0,2,1,1,2,1
1,dzlqk1a603,30.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,30.0,2,2,2,5.0,1,2,2,1,1
1,dzlqk1a603,31.0,1,2,1,0.0,2,1,1,2,1
1,dzlqk1a603,31.0,2,1,1,0.0,1,2,2,1,5
1,dzlqk1a603,32.0,2,2,1,1.0,1,2,1,2,1
1,dzlqk1a603,32.0,2,1,2,0.0,1,2,2,1,5
1,dzlqk1a603,33.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,33.0,1,1,2,1.0,2,1,1,2,1
1,dzlqk1a603,34.0,2,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,34.0,1,1,1,0.0,1,2,1,2,1
1,dzlqk1a603,35.0,1,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,35.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,36.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,36.0,2,2,1,0.0,2,1,2,1,5
1,dzlqk1a603,37.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,37.0,2,2,1,1.0,2,1,1,2,5
1,dzlqk1a603,38.0,1,1,1,1.0,2,1,1,2,1
1,dzlqk1a603,38.0,1,2,1,1.0,2,1,1,2,5
1,dzlqk1a603,39.0,2,1,2,0.0,2,1,1,2,1
1,dzlqk1a603,39.0,2,2,2,0.0,2,1,2,1,5
1,dzlqk1a603,40.0,2,2,2,1.0,2,1,1,2,5
1,dzlqk1a603,40.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,41.0,2,1,1,5.0,1,2,2,1,1
1,dzlqk1a603,41.0,1,1,1,5.0,1,2,2,1,5
1,dzlqk1a603,42.0,2,2,2,5.0,2,1,2,1,5
1,dzlqk1a603,42.0,2,1,2,1.0,2,1,1,2,1
1,dzlqk1a603,43.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,43.0,2,2,1,1.0,2,1,1,2,5
1,dzlqk1a603,44.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,44.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,45.0,1,1,1,0.0,1,2,2,1,1
1,dzlqk1a603,45.0,2,1,1,5.0,1,2,2,1,5
1,dzlqk1a603,46.0,2,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,46.0,1,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,47.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,47.0,2,2,2,0.0,2,1,2,1,5
1,dzlqk1a603,48.0,1,1,1,0.0,2,1,1,2,1
1,dzlqk1a603,48.0,1,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,49.0,2,1,1,1.0,1,2,1,2,1
1,dzlqk1a603,49.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,50.0,1,1,1,5.0,1,2,2,1,5
1,dzlqk1a603,50.0,1,1,2,0.0,2,1,1,2,1
1,dzlqk1a603,51.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,51.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,52.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,52.0,2,2,2,0.0,2,1,2,1,5
1,dzlqk1a603,53.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,53.0,1,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,54.0,1,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,54.0,1,1,2,0.0,1,2,1,2,1
1,dzlqk1a603,55.0,2,1,2,0.0,2,1,1,2,1
1,dzlqk1a603,55.0,1,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,56.0,2,1,1,1.0,2,1,1,2,5
1,dzlqk1a603,56.0,1,1,1,0.0,2,1,1,2,1
1,dzlqk1a603,57.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,57.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,58.0,1,1,1,5.0,1,2,2,1,1
1,dzlqk1a603,58.0,2,2,1,0.0,2,1,2,1,5
1,dzlqk1a603,59.0,2,1,2,0.0,1,2,1,2,5
1,dzlqk1a603,59.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,60.0,1,1,2,0.0,2,1,2,1,1
1,dzlqk1a603,60.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,61.0,2,2,1,0.0,1,2,2,1,5
1,dzlqk1a603,61.0,1,1,2,0.0,1,2,1,2,1
1,dzlqk1a603,62.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,62.0,2,2,2,0.0,2,1,2,1,5
1,dzlqk1a603,63.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,63.0,2,1,2,0.0,1,2,1,2,1
1,dzlqk1a603,64.0,2,2,1,5.0,1,2,2,1,5
1,dzlqk1a603,64.0,1,1,1,0.0,2,1,2,1,1
1,dzlqk1a603,65.0,2,2,1,1.0,2,1,1,2,5
1,dzlqk1a603,65.0,2,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,66.0,1,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,66.0,1,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,67.0,2,1,2,0.0,1,2,1,2,1
1,dzlqk1a603,67.0,1,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,68.0,2,2,1,1.0,2,1,1,2,5
1,dzlqk1a603,68.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,69.0,1,1,2,0.0,2,1,1,2,1
1,dzlqk1a603,69.0,1,2,1,0.0,2,1,1,2,5
1,dzlqk1a603,70.0,1,2,1,0.0,2,1,1,2,5
1,dzlqk1a603,70.0,2,2,1,0.0,2,1,2,1,1
1,dzlqk1a603,71.0,2,1,2,1.0,2,1,1,2,5
1,dzlqk1a603,71.0,1,1,1,0.0,2,1,2,1,1
1,dzlqk1a603,72.0,1,2,2,1.0,1,2,1,2,5
1,dzlqk1a603,72.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,73.0,2,2,2,1.0,2,1,1,2,5
1,dzlqk1a603,73.0,2,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,74.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,74.0,2,2,1,0.0,1,2,2,1,5
1,dzlqk1a603,75.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,75.0,2,2,1,0.0,2,1,2,1,5
1,dzlqk1a603,76.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,76.0,1,1,2,5.0,1,2,2,1,1
1,dzlqk1a603,77.0,2,2,2,1.0,2,1,1,2,5
1,dzlqk1a603,77.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,78.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,78.0,1,1,2,0.0,1,2,2,1,1
1,dzlqk1a603,79.0,2,2,2,0.0,1,2,1,2,5
1,dzlqk1a603,79.0,1,1,2,5.0,2,1,2,1,1
1,dzlqk1a603,80.0,1,2,1,0.0,1,2,1,2,5
1,dzlqk1a603,80.0,1,1,1,0.0,1,2,1,2,1
1,dzlqk1a603,81.0,2,2,1,0.0,1,2,2,1,5
1,dzlqk1a603,81.0,2,1,1,0.0,1,2,2,1,1
1,dzlqk1a603,82.0,1,1,2,0.0,1,2,2,1,5
1,dzlqk1a603,82.0,2,1,1,1.0,1,2,1,2,1
1,dzlqk1a603,83.0,1,1,2,1.0,1,2,1,2,1
1,dzlqk1a603,83.0,2,2,2,0.0,2,1,1,2,5
1,dzlqk1a603,84.0,2,1,1,5.0,2,1,2,1,1
1,dzlqk1a603,84.0,1,2,2,0.0,2,1,1,2,5
